ts,site_id,device_id,measurement,unit,value
2026-04-22T23:00:00Z,demo-site,revenue_meter_01,settlement_power,watts,530998.9
2026-04-22T23:00:00Z,demo-site,cdu_01,inlet_temperature,celsius,19.07
2026-04-22T23:00:00Z,demo-site,cdu_01,outlet_temperature,celsius,33.73
2026-04-22T23:00:00Z,demo-site,market_01,dam_clearing_price_usd_per_mwh,usd_per_mwh,24.79
2026-04-22T23:00:00Z,demo-site,market_01,rtm_clearing_price_usd_per_mwh,usd_per_mwh,23.137
2026-04-23T00:00:00Z,demo-site,bess_module_01,state_of_charge,percent,63.02
2026-04-23T00:00:00Z,demo-site,bess_module_01,active_power,watts,1009278.8
2026-04-23T00:00:00Z,demo-site,bess_module_01,dam_dispatch_w,watts,943396.2
2026-04-23T00:00:00Z,demo-site,bess_module_01,rtm_dispatch_w,watts,65882.6
2026-04-23T00:00:00Z,demo-site,bess_module_02,state_of_charge,percent,57.24
2026-04-23T00:00:00Z,demo-site,bess_module_02,active_power,watts,1151030.8
2026-04-23T00:00:00Z,demo-site,bess_module_02,dam_dispatch_w,watts,1200686.1
2026-04-23T00:00:00Z,demo-site,bess_module_02,rtm_dispatch_w,watts,-49655.3
2026-04-23T00:00:00Z,demo-site,compute_module_01,active_power,watts,783870.0
2026-04-23T00:00:00Z,demo-site,compute_module_01,gpu_utilization,percent,65.32
2026-04-23T00:00:00Z,demo-site,revenue_meter_01,settlement_power,watts,-1376439.7
2026-04-23T00:00:00Z,demo-site,cdu_01,inlet_temperature,celsius,20.1
2026-04-23T00:00:00Z,demo-site,cdu_01,outlet_temperature,celsius,33.03
2026-04-23T00:00:00Z,demo-site,market_01,dam_clearing_price_usd_per_mwh,usd_per_mwh,35.82
2026-04-23T00:00:00Z,demo-site,market_01,rtm_clearing_price_usd_per_mwh,usd_per_mwh,37.957
2026-04-23T01:00:00Z,demo-site,bess_module_01,state_of_charge,percent,38.83
2026-04-23T01:00:00Z,demo-site,bess_module_01,active_power,watts,887529.8
2026-04-23T01:00:00Z,demo-site,bess_module_01,dam_dispatch_w,watts,881509.4
2026-04-23T01:00:00Z,demo-site,bess_module_01,rtm_dispatch_w,watts,6020.4
2026-04-23T01:00:00Z,demo-site,bess_module_02,state_of_charge,percent,28.32
2026-04-23T01:00:00Z,demo-site,bess_module_02,active_power,watts,1061529.4
2026-04-23T01:00:00Z,demo-site,bess_module_02,dam_dispatch_w,watts,1121921.1
2026-04-23T01:00:00Z,demo-site,bess_module_02,rtm_dispatch_w,watts,-60391.7
2026-04-23T01:00:00Z,demo-site,compute_module_01,active_power,watts,809984.9
2026-04-23T01:00:00Z,demo-site,compute_module_01,gpu_utilization,percent,67.5
2026-04-23T01:00:00Z,demo-site,revenue_meter_01,settlement_power,watts,-1139074.3
2026-04-23T01:00:00Z,demo-site,cdu_01,inlet_temperature,celsius,19.54
2026-04-23T01:00:00Z,demo-site,cdu_01,outlet_temperature,celsius,33.87
2026-04-23T01:00:00Z,demo-site,market_01,dam_clearing_price_usd_per_mwh,usd_per_mwh,35.0
2026-04-23T01:00:00Z,demo-site,market_01,rtm_clearing_price_usd_per_mwh,usd_per_mwh,35.576
2026-04-23T02:00:00Z,demo-site,bess_module_01,state_of_charge,percent,10.0
2026-04-23T02:00:00Z,demo-site,bess_module_01,active_power,watts,1204596.5
2026-04-23T02:00:00Z,demo-site,bess_module_01,dam_dispatch_w,watts,1210566.0
2026-04-23T02:00:00Z,demo-site,bess_module_01,rtm_dispatch_w,watts,-5969.6
2026-04-23T02:00:00Z,demo-site,bess_module_02,state_of_charge,percent,10.0
2026-04-23T02:00:00Z,demo-site,bess_module_02,active_power,watts,1584200.8
2026-04-23T02:00:00Z,demo-site,bess_module_02,dam_dispatch_w,watts,1540720.4
2026-04-23T02:00:00Z,demo-site,bess_module_02,rtm_dispatch_w,watts,43480.4
2026-04-23T02:00:00Z,demo-site,compute_module_01,active_power,watts,842723.8
2026-04-23T02:00:00Z,demo-site,compute_module_01,gpu_utilization,percent,70.23
2026-04-23T02:00:00Z,demo-site,revenue_meter_01,settlement_power,watts,-1946073.5
2026-04-23T02:00:00Z,demo-site,cdu_01,inlet_temperature,celsius,19.89
2026-04-23T02:00:00Z,demo-site,cdu_01,outlet_temperature,celsius,33.22
2026-04-23T02:00:00Z,demo-site,market_01,dam_clearing_price_usd_per_mwh,usd_per_mwh,39.36
2026-04-23T02:00:00Z,demo-site,market_01,rtm_clearing_price_usd_per_mwh,usd_per_mwh,41.652
2026-04-23T03:00:00Z,demo-site,bess_module_01,state_of_charge,percent,10.12
2026-04-23T03:00:00Z,demo-site,bess_module_01,active_power,watts,-4926.7
2026-04-23T03:00:00Z,demo-site,bess_module_01,dam_dispatch_w,watts,0.0
2026-04-23T03:00:00Z,demo-site,bess_module_01,rtm_dispatch_w,watts,-4926.7
2026-04-23T03:00:00Z,demo-site,bess_module_02,state_of_charge,percent,10.42
2026-04-23T03:00:00Z,demo-site,bess_module_02,active_power,watts,-17539.9
2026-04-23T03:00:00Z,demo-site,bess_module_02,dam_dispatch_w,watts,0.0
2026-04-23T03:00:00Z,demo-site,bess_module_02,rtm_dispatch_w,watts,-17539.9
2026-04-23T03:00:00Z,demo-site,compute_module_01,active_power,watts,868624.9
2026-04-23T03:00:00Z,demo-site,compute_module_01,gpu_utilization,percent,72.39
2026-04-23T03:00:00Z,demo-site,revenue_meter_01,settlement_power,watts,891091.5
2026-04-23T03:00:00Z,demo-site,cdu_01,inlet_temperature,celsius,20.55
2026-04-23T03:00:00Z,demo-site,cdu_01,outlet_temperature,celsius,32.29
2026-04-23T03:00:00Z,demo-site,market_01,dam_clearing_price_usd_per_mwh,usd_per_mwh,26.07
2026-04-23T03:00:00Z,demo-site,market_01,rtm_clearing_price_usd_per_mwh,usd_per_mwh,26.586
2026-04-23T04:00:00Z,demo-site,bess_module_01,state_of_charge,percent,20.7
2026-04-23T04:00:00Z,demo-site,bess_module_01,active_power,watts,-442250.3
2026-04-23T04:00:00Z,demo-site,bess_module_01,dam_dispatch_w,watts,-347169.8
2026-04-23T04:00:00Z,demo-site,bess_module_01,rtm_dispatch_w,watts,-95080.5
2026-04-23T04:00:00Z,demo-site,bess_module_02,state_of_charge,percent,19.74
2026-04-23T04:00:00Z,demo-site,bess_module_02,active_power,watts,-389693.1
2026-04-23T04:00:00Z,demo-site,bess_module_02,dam_dispatch_w,watts,-441852.5
2026-04-23T04:00:00Z,demo-site,bess_module_02,rtm_dispatch_w,watts,52159.3
2026-04-23T04:00:00Z,demo-site,compute_module_01,active_power,watts,908278.1
2026-04-23T04:00:00Z,demo-site,compute_module_01,gpu_utilization,percent,75.69
2026-04-23T04:00:00Z,demo-site,revenue_meter_01,settlement_power,watts,1740221.5
2026-04-23T04:00:00Z,demo-site,cdu_01,inlet_temperature,celsius,19.38
2026-04-23T04:00:00Z,demo-site,cdu_01,outlet_temperature,celsius,34.27
2026-04-23T04:00:00Z,demo-site,market_01,dam_clearing_price_usd_per_mwh,usd_per_mwh,18.72
2026-04-23T04:00:00Z,demo-site,market_01,rtm_clearing_price_usd_per_mwh,usd_per_mwh,16.718
2026-04-23T05:00:00Z,demo-site,bess_module_01,state_of_charge,percent,28.11
2026-04-23T05:00:00Z,demo-site,bess_module_01,active_power,watts,-309633.1
2026-04-23T05:00:00Z,demo-site,bess_module_01,dam_dispatch_w,watts,-305660.4
2026-04-23T05:00:00Z,demo-site,bess_module_01,rtm_dispatch_w,watts,-3972.8
2026-04-23T05:00:00Z,demo-site,bess_module_02,state_of_charge,percent,28.96
2026-04-23T05:00:00Z,demo-site,bess_module_02,active_power,watts,-385309.5
2026-04-23T05:00:00Z,demo-site,bess_module_02,dam_dispatch_w,watts,-389022.3
2026-04-23T05:00:00Z,demo-site,bess_module_02,rtm_dispatch_w,watts,3712.8
2026-04-23T05:00:00Z,demo-site,compute_module_01,active_power,watts,970043.3
2026-04-23T05:00:00Z,demo-site,compute_module_01,gpu_utilization,percent,80.84
2026-04-23T05:00:00Z,demo-site,revenue_meter_01,settlement_power,watts,1664985.9
2026-04-23T05:00:00Z,demo-site,cdu_01,inlet_temperature,celsius,21.07
2026-04-23T05:00:00Z,demo-site,cdu_01,outlet_temperature,celsius,34.8
2026-04-23T05:00:00Z,demo-site,market_01,dam_clearing_price_usd_per_mwh,usd_per_mwh,19.27
2026-04-23T05:00:00Z,demo-site,market_01,rtm_clearing_price_usd_per_mwh,usd_per_mwh,16.313
2026-04-23T06:00:00Z,demo-site,bess_module_01,state_of_charge,percent,39.43
2026-04-23T06:00:00Z,demo-site,bess_module_01,active_power,watts,-473204.2
2026-04-23T06:00:00Z,demo-site,bess_module_01,dam_dispatch_w,watts,-400754.7
2026-04-23T06:00:00Z,demo-site,bess_module_01,rtm_dispatch_w,watts,-72449.5
2026-04-23T06:00:00Z,demo-site,bess_module_02,state_of_charge,percent,40.2
2026-04-23T06:00:00Z,demo-site,bess_module_02,active_power,watts,-469639.8
2026-04-23T06:00:00Z,demo-site,bess_module_02,dam_dispatch_w,watts,-510051.5
2026-04-23T06:00:00Z,demo-site,bess_module_02,rtm_dispatch_w,watts,40411.6
2026-04-23T06:00:00Z,demo-site,compute_module_01,active_power,watts,1012673.1
2026-04-23T06:00:00Z,demo-site,compute_module_01,gpu_utilization,percent,84.39
2026-04-23T06:00:00Z,demo-site,revenue_meter_01,settlement_power,watts,1955517.2
2026-04-23T06:00:00Z,demo-site,cdu_01,inlet_temperature,celsius,19.69
2026-04-23T06:00:00Z,demo-site,cdu_01,outlet_temperature,celsius,33.16
2026-04-23T06:00:00Z,demo-site,market_01,dam_clearing_price_usd_per_mwh,usd_per_mwh,18.01
2026-04-23T06:00:00Z,demo-site,market_01,rtm_clearing_price_usd_per_mwh,usd_per_mwh,19.048
2026-04-23T07:00:00Z,demo-site,bess_module_01,state_of_charge,percent,51.0
2026-04-23T07:00:00Z,demo-site,bess_module_01,active_power,watts,-483615.5
2026-04-23T07:00:00Z,demo-site,bess_module_01,dam_dispatch_w,watts,-472452.8
2026-04-23T07:00:00Z,demo-site,bess_module_01,rtm_dispatch_w,watts,-11162.6
2026-04-23T07:00:00Z,demo-site,bess_module_02,state_of_charge,percent,54.47
2026-04-23T07:00:00Z,demo-site,bess_module_02,active_power,watts,-596542.6
2026-04-23T07:00:00Z,demo-site,bess_module_02,dam_dispatch_w,watts,-601303.6
2026-04-23T07:00:00Z,demo-site,bess_module_02,rtm_dispatch_w,watts,4761.0
2026-04-23T07:00:00Z,demo-site,compute_module_01,active_power,watts,1076698.0
2026-04-23T07:00:00Z,demo-site,compute_module_01,gpu_utilization,percent,89.72
2026-04-23T07:00:00Z,demo-site,revenue_meter_01,settlement_power,watts,2156856.0
2026-04-23T07:00:00Z,demo-site,cdu_01,inlet_temperature,celsius,21.03
2026-04-23T07:00:00Z,demo-site,cdu_01,outlet_temperature,celsius,32.41
2026-04-23T07:00:00Z,demo-site,market_01,dam_clearing_price_usd_per_mwh,usd_per_mwh,17.06
2026-04-23T07:00:00Z,demo-site,market_01,rtm_clearing_price_usd_per_mwh,usd_per_mwh,17.57
2026-04-23T08:00:00Z,demo-site,bess_module_01,state_of_charge,percent,64.2
2026-04-23T08:00:00Z,demo-site,bess_module_01,active_power,watts,-551619.6
2026-04-23T08:00:00Z,demo-site,bess_module_01,dam_dispatch_w,watts,-526037.7
2026-04-23T08:00:00Z,demo-site,bess_module_01,rtm_dispatch_w,watts,-25581.9
2026-04-23T08:00:00Z,demo-site,bess_module_02,state_of_charge,percent,70.36
2026-04-23T08:00:00Z,demo-site,bess_module_02,active_power,watts,-664186.4
2026-04-23T08:00:00Z,demo-site,bess_module_02,dam_dispatch_w,watts,-669502.6
2026-04-23T08:00:00Z,demo-site,bess_module_02,rtm_dispatch_w,watts,5316.2
2026-04-23T08:00:00Z,demo-site,compute_module_01,active_power,watts,1136376.5
2026-04-23T08:00:00Z,demo-site,compute_module_01,gpu_utilization,percent,94.7
2026-04-23T08:00:00Z,demo-site,revenue_meter_01,settlement_power,watts,2352182.5
2026-04-23T08:00:00Z,demo-site,cdu_01,inlet_temperature,celsius,19.87
2026-04-23T08:00:00Z,demo-site,cdu_01,outlet_temperature,celsius,31.78
2026-04-23T08:00:00Z,demo-site,market_01,dam_clearing_price_usd_per_mwh,usd_per_mwh,16.35
2026-04-23T08:00:00Z,demo-site,market_01,rtm_clearing_price_usd_per_mwh,usd_per_mwh,17.545
2026-04-23T09:00:00Z,demo-site,bess_module_01,state_of_charge,percent,74.87
2026-04-23T09:00:00Z,demo-site,bess_module_01,active_power,watts,-446279.0
2026-04-23T09:00:00Z,demo-site,bess_module_01,dam_dispatch_w,watts,-516981.1
2026-04-23T09:00:00Z,demo-site,bess_module_01,rtm_dispatch_w,watts,70702.1
2026-04-23T09:00:00Z,demo-site,bess_module_02,state_of_charge,percent,85.81
2026-04-23T09:00:00Z,demo-site,bess_module_02,active_power,watts,-645818.6
2026-04-23T09:00:00Z,demo-site,bess_module_02,dam_dispatch_w,watts,-657976.0
2026-04-23T09:00:00Z,demo-site,bess_module_02,rtm_dispatch_w,watts,12157.4
2026-04-23T09:00:00Z,demo-site,compute_module_01,active_power,watts,1195175.1
2026-04-23T09:00:00Z,demo-site,compute_module_01,gpu_utilization,percent,99.6
2026-04-23T09:00:00Z,demo-site,revenue_meter_01,settlement_power,watts,2287272.7
2026-04-23T09:00:00Z,demo-site,cdu_01,inlet_temperature,celsius,20.67
2026-04-23T09:00:00Z,demo-site,cdu_01,outlet_temperature,celsius,34.11
2026-04-23T09:00:00Z,demo-site,market_01,dam_clearing_price_usd_per_mwh,usd_per_mwh,16.47
2026-04-23T09:00:00Z,demo-site,market_01,rtm_clearing_price_usd_per_mwh,usd_per_mwh,16.925
2026-04-23T10:00:00Z,demo-site,bess_module_01,state_of_charge,percent,81.75
2026-04-23T10:00:00Z,demo-site,bess_module_01,active_power,watts,-287500.3
2026-04-23T10:00:00Z,demo-site,bess_module_01,dam_dispatch_w,watts,-298113.2
2026-04-23T10:00:00Z,demo-site,bess_module_01,rtm_dispatch_w,watts,10612.9
2026-04-23T10:00:00Z,demo-site,bess_module_02,state_of_charge,percent,93.86
2026-04-23T10:00:00Z,demo-site,bess_module_02,active_power,watts,-336216.4
2026-04-23T10:00:00Z,demo-site,bess_module_02,dam_dispatch_w,watts,-379416.8
2026-04-23T10:00:00Z,demo-site,bess_module_02,rtm_dispatch_w,watts,43200.4
2026-04-23T10:00:00Z,demo-site,compute_module_01,active_power,watts,1195250.1
2026-04-23T10:00:00Z,demo-site,compute_module_01,gpu_utilization,percent,99.6
2026-04-23T10:00:00Z,demo-site,revenue_meter_01,settlement_power,watts,1818966.9
2026-04-23T10:00:00Z,demo-site,cdu_01,inlet_temperature,celsius,19.22
2026-04-23T10:00:00Z,demo-site,cdu_01,outlet_temperature,celsius,33.03
2026-04-23T10:00:00Z,demo-site,market_01,dam_clearing_price_usd_per_mwh,usd_per_mwh,19.37
2026-04-23T10:00:00Z,demo-site,market_01,rtm_clearing_price_usd_per_mwh,usd_per_mwh,16.537
2026-04-23T11:00:00Z,demo-site,bess_module_01,state_of_charge,percent,90.01
2026-04-23T11:00:00Z,demo-site,bess_module_01,active_power,watts,-345200.7
2026-04-23T11:00:00Z,demo-site,bess_module_01,dam_dispatch_w,watts,-344905.7
2026-04-23T11:00:00Z,demo-site,bess_module_01,rtm_dispatch_w,watts,-295.0
2026-04-23T11:00:00Z,demo-site,bess_module_02,state_of_charge,percent,93.29
2026-04-23T11:00:00Z,demo-site,bess_module_02,active_power,watts,20668.6
2026-04-23T11:00:00Z,demo-site,bess_module_02,dam_dispatch_w,watts,0.0
2026-04-23T11:00:00Z,demo-site,bess_module_02,rtm_dispatch_w,watts,20668.6
2026-04-23T11:00:00Z,demo-site,compute_module_01,active_power,watts,1237079.4
2026-04-23T11:00:00Z,demo-site,compute_module_01,gpu_utilization,percent,100.0
2026-04-23T11:00:00Z,demo-site,revenue_meter_01,settlement_power,watts,1561611.5
2026-04-23T11:00:00Z,demo-site,cdu_01,inlet_temperature,celsius,20.12
2026-04-23T11:00:00Z,demo-site,cdu_01,outlet_temperature,celsius,34.11
2026-04-23T11:00:00Z,demo-site,market_01,dam_clearing_price_usd_per_mwh,usd_per_mwh,18.75
2026-04-23T11:00:00Z,demo-site,market_01,rtm_clearing_price_usd_per_mwh,usd_per_mwh,18.749
2026-04-23T12:00:00Z,demo-site,bess_module_01,state_of_charge,percent,91.24
2026-04-23T12:00:00Z,demo-site,bess_module_01,active_power,watts,-51173.8
2026-04-23T12:00:00Z,demo-site,bess_module_01,dam_dispatch_w,watts,0.0
2026-04-23T12:00:00Z,demo-site,bess_module_01,rtm_dispatch_w,watts,-51173.8
2026-04-23T12:00:00Z,demo-site,bess_module_02,state_of_charge,percent,94.98
2026-04-23T12:00:00Z,demo-site,bess_module_02,active_power,watts,-70569.0
2026-04-23T12:00:00Z,demo-site,bess_module_02,dam_dispatch_w,watts,0.0
2026-04-23T12:00:00Z,demo-site,bess_module_02,rtm_dispatch_w,watts,-70569.0
2026-04-23T12:00:00Z,demo-site,compute_module_01,active_power,watts,1164093.1
2026-04-23T12:00:00Z,demo-site,compute_module_01,gpu_utilization,percent,97.01
2026-04-23T12:00:00Z,demo-site,revenue_meter_01,settlement_power,watts,1285835.9
2026-04-23T12:00:00Z,demo-site,cdu_01,inlet_temperature,celsius,18.91
2026-04-23T12:00:00Z,demo-site,cdu_01,outlet_temperature,celsius,33.76
2026-04-23T12:00:00Z,demo-site,market_01,dam_clearing_price_usd_per_mwh,usd_per_mwh,20.4
2026-04-23T12:00:00Z,demo-site,market_01,rtm_clearing_price_usd_per_mwh,usd_per_mwh,20.089
2026-04-23T13:00:00Z,demo-site,bess_module_01,state_of_charge,percent,90.46
2026-04-23T13:00:00Z,demo-site,bess_module_01,active_power,watts,28515.7
2026-04-23T13:00:00Z,demo-site,bess_module_01,dam_dispatch_w,watts,0.0
2026-04-23T13:00:00Z,demo-site,bess_module_01,rtm_dispatch_w,watts,28515.7
2026-04-23T13:00:00Z,demo-site,bess_module_02,state_of_charge,percent,94.88
2026-04-23T13:00:00Z,demo-site,bess_module_02,active_power,watts,3671.6
2026-04-23T13:00:00Z,demo-site,bess_module_02,dam_dispatch_w,watts,0.0
2026-04-23T13:00:00Z,demo-site,bess_module_02,rtm_dispatch_w,watts,3671.6
2026-04-23T13:00:00Z,demo-site,compute_module_01,active_power,watts,1204526.6
2026-04-23T13:00:00Z,demo-site,compute_module_01,gpu_utilization,percent,100.0
2026-04-23T13:00:00Z,demo-site,revenue_meter_01,settlement_power,watts,1172339.3
2026-04-23T13:00:00Z,demo-site,cdu_01,inlet_temperature,celsius,20.85
2026-04-23T13:00:00Z,demo-site,cdu_01,outlet_temperature,celsius,32.23
2026-04-23T13:00:00Z,demo-site,market_01,dam_clearing_price_usd_per_mwh,usd_per_mwh,18.23
2026-04-23T13:00:00Z,demo-site,market_01,rtm_clearing_price_usd_per_mwh,usd_per_mwh,17.819
2026-04-23T14:00:00Z,demo-site,bess_module_01,state_of_charge,percent,91.1
2026-04-23T14:00:00Z,demo-site,bess_module_01,active_power,watts,-26641.4
2026-04-23T14:00:00Z,demo-site,bess_module_01,dam_dispatch_w,watts,0.0
2026-04-23T14:00:00Z,demo-site,bess_module_01,rtm_dispatch_w,watts,-26641.4
2026-04-23T14:00:00Z,demo-site,bess_module_02,state_of_charge,percent,95.0
2026-04-23T14:00:00Z,demo-site,bess_module_02,active_power,watts,-81065.6
2026-04-23T14:00:00Z,demo-site,bess_module_02,dam_dispatch_w,watts,0.0
2026-04-23T14:00:00Z,demo-site,bess_module_02,rtm_dispatch_w,watts,-81065.6
2026-04-23T14:00:00Z,demo-site,compute_module_01,active_power,watts,1161677.9
2026-04-23T14:00:00Z,demo-site,compute_module_01,gpu_utilization,percent,96.81
2026-04-23T14:00:00Z,demo-site,revenue_meter_01,settlement_power,watts,1269384.9
2026-04-23T14:00:00Z,demo-site,cdu_01,inlet_temperature,celsius,20.95
2026-04-23T14:00:00Z,demo-site,cdu_01,outlet_temperature,celsius,32.99
2026-04-23T14:00:00Z,demo-site,market_01,dam_clearing_price_usd_per_mwh,usd_per_mwh,17.1
2026-04-23T14:00:00Z,demo-site,market_01,rtm_clearing_price_usd_per_mwh,usd_per_mwh,16.36
2026-04-23T15:00:00Z,demo-site,bess_module_01,state_of_charge,percent,89.61
2026-04-23T15:00:00Z,demo-site,bess_module_01,active_power,watts,54545.3
2026-04-23T15:00:00Z,demo-site,bess_module_01,dam_dispatch_w,watts,0.0
2026-04-23T15:00:00Z,demo-site,bess_module_01,rtm_dispatch_w,watts,54545.3
2026-04-23T15:00:00Z,demo-site,bess_module_02,state_of_charge,percent,95.0
2026-04-23T15:00:00Z,demo-site,bess_module_02,active_power,watts,-117248.1
2026-04-23T15:00:00Z,demo-site,bess_module_02,dam_dispatch_w,watts,0.0
2026-04-23T15:00:00Z,demo-site,bess_module_02,rtm_dispatch_w,watts,-117248.1
2026-04-23T15:00:00Z,demo-site,compute_module_01,active_power,watts,1105324.3
2026-04-23T15:00:00Z,demo-site,compute_module_01,gpu_utilization,percent,92.11
2026-04-23T15:00:00Z,demo-site,revenue_meter_01,settlement_power,watts,1168027.1
2026-04-23T15:00:00Z,demo-site,cdu_01,inlet_temperature,celsius,20.11
2026-04-23T15:00:00Z,demo-site,cdu_01,outlet_temperature,celsius,32.31
2026-04-23T15:00:00Z,demo-site,market_01,dam_clearing_price_usd_per_mwh,usd_per_mwh,16.87
2026-04-23T15:00:00Z,demo-site,market_01,rtm_clearing_price_usd_per_mwh,usd_per_mwh,18.957
2026-04-23T16:00:00Z,demo-site,bess_module_01,state_of_charge,percent,95.0
2026-04-23T16:00:00Z,demo-site,bess_module_01,active_power,watts,-693350.0
2026-04-23T16:00:00Z,demo-site,bess_module_01,dam_dispatch_w,watts,-741886.8
2026-04-23T16:00:00Z,demo-site,bess_module_01,rtm_dispatch_w,watts,48536.8
2026-04-23T16:00:00Z,demo-site,bess_module_02,state_of_charge,percent,95.0
2026-04-23T16:00:00Z,demo-site,bess_module_02,active_power,watts,-13057.9
2026-04-23T16:00:00Z,demo-site,bess_module_02,dam_dispatch_w,watts,0.0
2026-04-23T16:00:00Z,demo-site,bess_module_02,rtm_dispatch_w,watts,-13057.9
2026-04-23T16:00:00Z,demo-site,compute_module_01,active_power,watts,1049162.9
2026-04-23T16:00:00Z,demo-site,compute_module_01,gpu_utilization,percent,87.43
2026-04-23T16:00:00Z,demo-site,revenue_meter_01,settlement_power,watts,1755570.8
2026-04-23T16:00:00Z,demo-site,cdu_01,inlet_temperature,celsius,19.69
2026-04-23T16:00:00Z,demo-site,cdu_01,outlet_temperature,celsius,32.39
2026-04-23T16:00:00Z,demo-site,market_01,dam_clearing_price_usd_per_mwh,usd_per_mwh,13.49
2026-04-23T16:00:00Z,demo-site,market_01,rtm_clearing_price_usd_per_mwh,usd_per_mwh,11.528
2026-04-23T17:00:00Z,demo-site,bess_module_01,state_of_charge,percent,93.12
2026-04-23T17:00:00Z,demo-site,bess_module_01,active_power,watts,68997.4
2026-04-23T17:00:00Z,demo-site,bess_module_01,dam_dispatch_w,watts,0.0
2026-04-23T17:00:00Z,demo-site,bess_module_01,rtm_dispatch_w,watts,68997.4
2026-04-23T17:00:00Z,demo-site,bess_module_02,state_of_charge,percent,93.6
2026-04-23T17:00:00Z,demo-site,bess_module_02,active_power,watts,51400.0
2026-04-23T17:00:00Z,demo-site,bess_module_02,dam_dispatch_w,watts,0.0
2026-04-23T17:00:00Z,demo-site,bess_module_02,rtm_dispatch_w,watts,51400.0
2026-04-23T17:00:00Z,demo-site,compute_module_01,active_power,watts,1023945.0
2026-04-23T17:00:00Z,demo-site,compute_module_01,gpu_utilization,percent,85.33
2026-04-23T17:00:00Z,demo-site,revenue_meter_01,settlement_power,watts,903547.6
2026-04-23T17:00:00Z,demo-site,cdu_01,inlet_temperature,celsius,19.12
2026-04-23T17:00:00Z,demo-site,cdu_01,outlet_temperature,celsius,35.5
2026-04-23T17:00:00Z,demo-site,market_01,dam_clearing_price_usd_per_mwh,usd_per_mwh,13.08
2026-04-23T17:00:00Z,demo-site,market_01,rtm_clearing_price_usd_per_mwh,usd_per_mwh,16.05
2026-04-23T18:00:00Z,demo-site,bess_module_01,state_of_charge,percent,92.86
2026-04-23T18:00:00Z,demo-site,bess_module_01,active_power,watts,9402.9
2026-04-23T18:00:00Z,demo-site,bess_module_01,dam_dispatch_w,watts,0.0
2026-04-23T18:00:00Z,demo-site,bess_module_01,rtm_dispatch_w,watts,9402.9
2026-04-23T18:00:00Z,demo-site,bess_module_02,state_of_charge,percent,94.68
2026-04-23T18:00:00Z,demo-site,bess_module_02,active_power,watts,-45211.0
2026-04-23T18:00:00Z,demo-site,bess_module_02,dam_dispatch_w,watts,0.0
2026-04-23T18:00:00Z,demo-site,bess_module_02,rtm_dispatch_w,watts,-45211.0
2026-04-23T18:00:00Z,demo-site,compute_module_01,active_power,watts,922243.3
2026-04-23T18:00:00Z,demo-site,compute_module_01,gpu_utilization,percent,76.85
2026-04-23T18:00:00Z,demo-site,revenue_meter_01,settlement_power,watts,958051.5
2026-04-23T18:00:00Z,demo-site,cdu_01,inlet_temperature,celsius,20.33
2026-04-23T18:00:00Z,demo-site,cdu_01,outlet_temperature,celsius,31.9
2026-04-23T18:00:00Z,demo-site,market_01,dam_clearing_price_usd_per_mwh,usd_per_mwh,14.18
2026-04-23T18:00:00Z,demo-site,market_01,rtm_clearing_price_usd_per_mwh,usd_per_mwh,14.129
2026-04-23T19:00:00Z,demo-site,bess_module_01,state_of_charge,percent,91.38
2026-04-23T19:00:00Z,demo-site,bess_module_01,active_power,watts,54432.2
2026-04-23T19:00:00Z,demo-site,bess_module_01,dam_dispatch_w,watts,0.0
2026-04-23T19:00:00Z,demo-site,bess_module_01,rtm_dispatch_w,watts,54432.2
2026-04-23T19:00:00Z,demo-site,bess_module_02,state_of_charge,percent,95.0
2026-04-23T19:00:00Z,demo-site,bess_module_02,active_power,watts,-75341.2
2026-04-23T19:00:00Z,demo-site,bess_module_02,dam_dispatch_w,watts,0.0
2026-04-23T19:00:00Z,demo-site,bess_module_02,rtm_dispatch_w,watts,-75341.2
2026-04-23T19:00:00Z,demo-site,compute_module_01,active_power,watts,960171.9
2026-04-23T19:00:00Z,demo-site,compute_module_01,gpu_utilization,percent,80.01
2026-04-23T19:00:00Z,demo-site,revenue_meter_01,settlement_power,watts,981080.8
2026-04-23T19:00:00Z,demo-site,cdu_01,inlet_temperature,celsius,21.25
2026-04-23T19:00:00Z,demo-site,cdu_01,outlet_temperature,celsius,31.52
2026-04-23T19:00:00Z,demo-site,market_01,dam_clearing_price_usd_per_mwh,usd_per_mwh,15.0
2026-04-23T19:00:00Z,demo-site,market_01,rtm_clearing_price_usd_per_mwh,usd_per_mwh,12.88
2026-04-23T20:00:00Z,demo-site,bess_module_01,state_of_charge,percent,91.72
2026-04-23T20:00:00Z,demo-site,bess_module_01,active_power,watts,-14171.1
2026-04-23T20:00:00Z,demo-site,bess_module_01,dam_dispatch_w,watts,0.0
2026-04-23T20:00:00Z,demo-site,bess_module_01,rtm_dispatch_w,watts,-14171.1
2026-04-23T20:00:00Z,demo-site,bess_module_02,state_of_charge,percent,95.0
2026-04-23T20:00:00Z,demo-site,bess_module_02,active_power,watts,-51557.2
2026-04-23T20:00:00Z,demo-site,bess_module_02,dam_dispatch_w,watts,0.0
2026-04-23T20:00:00Z,demo-site,bess_module_02,rtm_dispatch_w,watts,-51557.2
2026-04-23T20:00:00Z,demo-site,compute_module_01,active_power,watts,850667.0
2026-04-23T20:00:00Z,demo-site,compute_module_01,gpu_utilization,percent,70.89
